Year,Team,BPI(O),BPI(D),Conf,NetRtg,ORtg,DRtg,AdjT,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Unnamed: 0,Adj OE,Adj DE,Barthag,Record,Wins,Games,eFG,eFG D.,FT Rate,FT Rate D,TOV%,TOV% D,O Reb%,Op OReb%,Raw T,2P %,2P % D.,3P %,3P % D.,Blk %,Blked %,Ast %,Op Ast %,3P Rate,3P Rate D,Adj. T,Avg Hgt.,Eff. Hgt.,Exp.,PAKE,PASE_x,Talent,Unnamed: 35,FT%,Op. FT%,PPP Off.,PPP Def.,Elite SOS,Team.1,PASE_y
2013,Texas Tech,-0.8,-5.0,B12,-6.63,100.5,107.1,66.6,11.0,20.0,65.4,72.8,-7.42,4.32,0.81,-3.91,-3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.592436974789916
2013,Miami OH,-3.4,-2.4,MAC,-7.03,98.7,105.7,64.1,9.0,22.0,63.0,68.6,-5.61,-0.25,-4.01,-2.61,-6.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Nicholls St.,0.0,-5.8,Slnd,-12.17,98.6,110.8,66.1,9.0,21.0,67.3,72.9,-5.57,-5.0,-2.07,-8.49,-10.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,TCU,-10.5,4.7,B12,-9.36,93.4,102.7,59.5,11.0,21.0,55.0,62.6,-7.53,4.39,-10.71,6.42,-4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20588235294117646
2013,American,-7.6,1.8,Pat,-10.51,98.0,108.5,58.5,10.0,20.0,57.8,63.9,-6.03,-2.52,-9.53,0.98,-8.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125
2013,Texas St.,2.4,-8.3,WAC,-8.0,101.1,109.1,70.5,12.0,22.0,70.5,75.2,-4.71,-0.93,4.03,-10.42,-6.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sacramento St.,-5.5,-0.4,BSky,-10.81,97.0,107.9,61.3,14.0,15.0,64.7,65.7,-0.97,-6.88,-8.48,-1.02,-9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Portland,-5.7,-0.2,WCC,-8.18,95.2,103.4,63.6,11.0,21.0,61.0,68.4,-7.44,3.24,-6.64,0.82,-5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Fordham,-0.3,-5.7,A10,-7.82,100.2,108.0,67.3,7.0,24.0,64.4,75.9,-11.48,4.6,0.09,-6.97,-6.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Eastern Michigan,-11.4,5.4,MAC,-5.94,93.0,99.0,58.9,16.0,18.0,56.6,59.1,-2.5,-1.25,-12.3,6.05,-6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Southeastern Louisiana,-4.2,-1.9,Slnd,-11.49,94.0,105.5,65.0,13.0,18.0,63.4,68.2,-4.77,-3.77,-6.15,-4.52,-10.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,VMI,4.7,-10.9,BSth,-11.33,102.3,113.6,69.7,14.0,17.0,78.2,77.8,0.39,-7.08,3.44,-14.8,-11.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Winthrop,-9.3,3.0,BSth,-10.64,95.3,105.9,59.8,14.0,17.0,60.0,61.2,-1.23,-4.39,-10.43,1.86,-8.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34803921568627444
2013,Saint Peter's,-7.7,1.5,MAAC,-11.07,92.8,103.9,62.7,9.0,21.0,59.6,65.7,-6.13,-2.9,-9.43,0.39,-9.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8431372549019609
2013,Central Michigan,0.6,-6.9,MAC,-7.43,105.1,112.5,64.2,11.0,20.0,67.5,71.8,-4.32,-1.22,0.81,-6.96,-6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Jacksonville,-0.7,-5.6,ASun,-12.07,95.8,107.9,67.7,14.0,18.0,68.2,71.9,-3.72,-4.47,-1.37,-8.83,-10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,San Jos̩ St.,-4.6,-1.7,WAC,-13.5,90.8,104.3,65.8,9.0,20.0,62.1,68.9,-6.79,-0.96,-7.25,-2.17,-9.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Colgate,-2.5,-3.9,Pat,-9.66,97.6,107.3,65.6,11.0,21.0,63.5,69.7,-6.16,-2.57,-3.68,-5.05,-8.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1411764705882353
2013,Austin Peay,1.8,-8.2,OVC,-14.41,98.8,113.3,67.5,8.0,23.0,71.5,76.5,-4.94,-4.28,-0.08,-12.24,-12.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10294117647058824
2013,Cleveland St.,-3.8,-2.7,Horz,-8.42,99.6,108.0,63.6,14.0,18.0,64.1,69.6,-5.47,-0.16,-3.94,-3.39,-7.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2867647058823529
2013,Liberty,-1.8,-4.7,BSth,-9.38,101.3,110.6,64.4,15.0,21.0,69.1,70.0,-0.83,-5.78,-2.87,-6.24,-9.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11274509803921566
2013,Georgia Southern,-6.6,0.0,SC,-11.19,95.8,107.0,60.9,14.0,19.0,62.1,65.1,-2.97,-4.98,-8.76,-0.86,-9.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Delaware St.,-6.3,-0.4,MEAC,-11.43,96.7,108.1,59.8,15.0,18.0,60.5,63.5,-2.94,-5.89,-9.51,-1.67,-11.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Eastern Washington,0.4,-7.1,BSky,-12.98,97.2,110.1,67.0,10.0,21.0,69.2,74.5,-5.29,-5.58,-1.45,-9.42,-10.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18382352941176472
2013,UNC Greensboro,1.0,-7.7,SC,-11.64,97.1,108.8,70.5,9.0,22.0,71.7,73.7,-2.06,-5.28,1.22,-10.6,-9.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25
2013,Troy,-5.6,-1.4,SB,-10.31,99.1,109.4,59.4,12.0,21.0,62.0,66.8,-4.76,-4.0,-7.16,-1.59,-8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14705882352941177
2013,Central Arkansas,4.8,-11.8,Slnd,-12.55,100.4,112.9,71.1,13.0,17.0,76.5,78.6,-2.17,-6.14,5.18,-16.06,-10.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,McNeese St.,-3.8,-3.3,Slnd,-12.23,96.0,108.2,62.9,14.0,17.0,66.3,70.1,-3.77,-4.64,-5.8,-5.7,-11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.044117647058823484
2013,Arkansas Pine Bluff,-5.3,-1.8,SWAC,-11.19,92.5,103.7,66.6,16.0,14.0,62.7,66.6,-3.93,-8.28,-7.71,-4.51,-12.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9705882352941176
2013,Utah Valley,-2.3,-4.8,GWC,-12.58,98.8,111.4,62.8,14.0,18.0,67.4,67.7,-0.25,-7.04,-4.71,-6.68,-11.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Dartmouth,-6.3,-0.8,Ivy,-10.34,96.4,106.7,63.1,9.0,19.0,61.4,65.9,-4.46,-3.16,-7.14,-2.06,-9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Samford,-6.3,-1.0,SC,-12.41,97.9,110.3,58.8,11.0,21.0,61.2,66.1,-4.91,-4.34,-8.23,-1.79,-10.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25
2013,Milwaukee,-3.7,-4.0,Horz,-13.34,95.2,108.6,64.6,8.0,24.0,62.7,70.8,-8.03,-0.25,-5.23,-5.08,-10.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2013,Chattanooga,-1.3,-6.4,SC,-14.12,97.7,111.8,66.2,13.0,19.0,69.3,72.4,-3.13,-4.93,-2.42,-8.01,-10.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2745098039215686
2013,Lipscomb,0.4,-8.1,ASun,-12.16,98.0,110.2,69.4,12.0,18.0,69.3,76.7,-7.37,-3.17,0.25,-11.66,-11.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14705882352941177
2013,Monmouth,-3.9,-3.9,NEC,-13.9,91.7,105.6,68.4,10.0,21.0,64.8,72.6,-7.84,-4.17,-5.46,-6.55,-12.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Radford,-4.9,-2.9,BSth,-12.66,91.3,104.0,66.1,13.0,19.0,66.8,68.1,-1.34,-7.27,-6.55,-4.27,-10.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47058823529411764
2013,SIUE,-5.8,-2.0,OVC,-13.72,92.9,106.6,64.9,9.0,18.0,62.9,67.7,-4.74,-4.65,-7.77,-3.4,-11.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029411764705882353
2013,UNC Wilmington,-4.5,-3.5,CAA,-11.83,97.1,108.9,65.3,10.0,20.0,63.3,70.4,-7.07,-2.24,-4.95,-5.12,-10.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30392156862745096
2013,Portland St.,-0.8,-7.3,BSky,-13.47,103.5,117.0,63.9,8.0,20.0,68.9,72.8,-3.86,-5.64,-1.88,-9.06,-10.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13970588235294118
2013,Prairie View A&M,-6.0,-2.1,SWAC,-17.29,88.0,105.3,66.0,15.0,19.0,64.2,65.4,-1.21,-10.11,-10.36,-5.27,-15.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Eastern Illinois,-8.5,0.2,OVC,-10.18,100.0,110.2,58.6,11.0,21.0,60.4,64.2,-3.81,-5.08,-9.31,0.4,-8.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Campbell,-1.6,-6.6,BSth,-13.11,97.8,110.9,64.8,13.0,20.0,69.2,72.6,-3.36,-5.53,-2.26,-7.97,-10.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Chicago St.,-4.9,-3.6,GWC,-12.67,91.1,103.7,65.5,11.0,22.0,65.2,69.0,-3.79,-4.92,-7.35,-4.44,-11.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Montana St.,-1.0,-7.8,BSky,-13.38,100.4,113.8,64.8,13.0,17.0,70.6,72.7,-2.1,-6.78,-1.62,-9.38,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11764705882352941
2013,Hofstra,-8.4,-0.5,CAA,-13.42,89.6,103.0,63.3,7.0,25.0,58.5,66.6,-8.09,-1.9,-10.08,-0.65,-10.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Texas A&M Corpus Chris,-8.0,-0.8,Slnd,-14.88,96.1,111.0,60.8,6.0,23.0,60.2,67.7,-7.45,-3.68,-9.51,-2.27,-11.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9705882352941176
2013,Jackson St.,-2.6,-6.2,SWAC,-14.94,93.9,108.8,67.4,11.0,18.0,66.2,71.5,-5.28,-9.55,-4.85,-9.97,-14.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Southern Utah,-3.0,-5.9,BSky,-13.6,92.1,105.7,67.9,11.0,20.0,66.6,71.9,-5.29,-5.11,-4.3,-7.84,-12.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Siena,-6.6,-2.3,MAAC,-12.74,95.4,108.1,62.6,8.0,24.0,60.0,68.4,-8.38,-1.86,-8.01,-2.22,-10.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2843137254901961
2013,Navy,-11.9,2.9,Pat,-15.2,90.0,105.2,59.4,8.0,23.0,55.1,60.9,-5.77,-4.42,-13.68,2.39,-11.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Coppin St.,-3.2,-5.9,MEAC,-14.53,93.2,107.7,66.9,8.0,24.0,63.6,71.2,-7.56,-4.19,-5.22,-7.42,-12.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,East Tennessee St.,-6.1,-3.3,ASun,-15.69,95.1,110.8,63.4,10.0,22.0,62.3,71.4,-9.06,-2.11,-7.19,-4.35,-11.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10294117647058824
2013,UMBC,-3.5,-6.1,AE,-13.9,95.7,109.6,65.9,8.0,23.0,63.5,71.5,-7.94,-3.68,-4.17,-8.32,-12.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39705882352941174
2013,UC Riverside,-10.0,0.2,BW,-14.57,89.2,103.8,61.8,6.0,25.0,59.0,66.5,-7.52,-2.02,-13.09,1.29,-11.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Florida A&M,-3.1,-7.0,MEAC,-18.34,89.5,107.9,67.5,8.0,23.0,65.0,72.1,-7.1,-6.17,-6.06,-10.05,-16.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,UT Rio Grande Valley,-5.3,-5.0,,,,,,16.0,16.0,65.7,67.3,-1.69,-8.19,-8.56,-4.81,-13.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Alcorn St.,-8.8,-1.5,SWAC,-16.88,85.4,102.2,66.6,10.0,24.0,60.4,66.1,-5.68,-7.11,-11.59,-2.67,-14.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Northern Illinois,-12.8,2.5,MAC,-16.72,85.7,102.4,61.1,5.0,25.0,54.0,62.8,-8.87,-2.2,-14.75,2.76,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Northern Arizona,-2.0,-8.5,BSky,-12.39,96.9,109.3,66.7,11.0,21.0,66.9,75.3,-8.47,-3.69,-2.43,-9.72,-12.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Houston Christian,-6.4,-4.2,,,,,,14.0,17.0,63.9,67.1,-3.16,-8.1,-9.38,-5.86,-15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Howard,-14.9,3.9,MEAC,-18.42,84.1,102.5,61.0,7.0,24.0,52.1,60.3,-8.16,-5.34,-17.11,2.7,-14.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029411764705882353
2013,UMKC,-7.0,-4.4,Sum,-15.39,93.7,109.1,63.1,8.0,24.0,60.9,70.4,-9.44,-2.74,-9.31,-4.3,-13.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Saint Francis,-7.0,-4.4,NEC,-19.29,93.4,112.7,62.2,5.0,24.0,62.2,73.0,-10.79,-4.36,-9.36,-5.79,-15.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Idaho St.,-12.0,0.6,BSky,-16.18,91.9,108.1,59.3,6.0,24.0,57.0,64.3,-7.27,-4.94,-13.83,0.75,-13.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Alabama St.,-6.2,-5.4,SWAC,-19.71,92.3,112.0,64.8,10.0,22.0,61.8,69.7,-7.88,-9.03,-8.71,-9.18,-17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9705882352941176
2013,New Orleans,-3.2,-8.5,ind,-25.21,87.9,113.2,69.4,8.0,18.0,68.9,75.3,-6.42,-6.14,-5.74,-15.54,-21.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Tennessee Martin,-3.2,-8.6,OVC,-20.18,93.8,113.9,66.6,9.0,21.0,66.9,76.5,-9.57,-4.14,-4.83,-11.71,-16.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Kennesaw St.,-6.2,-5.6,ASun,-20.69,91.8,112.5,63.0,3.0,27.0,61.0,71.7,-10.63,-4.5,-8.46,-6.68,-15.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11764705882352941
2013,Louisiana Monroe,-6.6,-5.3,SB,-18.03,92.4,110.4,65.0,4.0,23.0,60.0,72.6,-12.52,-1.43,-7.58,-6.37,-13.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Rice,-7.7,-4.2,CUSA,-17.45,96.0,113.4,61.5,5.0,26.0,60.5,70.9,-10.45,0.01,-7.87,-3.26,-11.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,The Citadel,-4.4,-7.9,SC,-20.88,98.4,119.2,64.0,8.0,22.0,64.4,73.2,-8.8,-5.42,-5.54,-11.42,-16.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Nebraska Omaha,1.5,-13.9,Sum,-16.33,101.8,118.1,70.9,11.0,20.0,71.5,82.2,-10.74,-3.91,2.75,-17.94,-15.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2013,Presbyterian,-6.9,-5.6,BSth,-22.92,94.9,117.8,60.9,8.0,24.0,62.1,70.3,-8.16,-4.67,-9.86,-7.57,-17.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,IU Indy,-2.7,-10.0,Sum,-20.3,97.7,118.0,64.2,6.0,26.0,65.5,76.6,-11.09,-2.79,-3.91,-12.01,-15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Furman,-7.8,-5.3,SC,-23.3,91.7,115.0,63.7,7.0,24.0,60.3,70.3,-10.03,-5.25,-10.09,-7.33,-17.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
2013,Mississippi Valley St.,-4.4,-8.8,SWAC,-22.01,90.1,112.1,69.4,5.0,23.0,63.0,73.9,-10.86,-8.29,-6.74,-12.41,-19.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029411764705882353
2013,Alabama A&M,-6.5,-6.8,SWAC,-20.7,90.8,111.5,64.9,11.0,20.0,63.1,69.7,-6.55,-9.82,-9.2,-9.2,-18.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Fairleigh Dickinson,-3.4,-10.0,NEC,-20.47,94.0,114.5,66.1,7.0,24.0,65.6,79.0,-13.35,-4.64,-4.64,-13.35,-17.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4705882352941178
2013,South Carolina St.,-7.0,-6.8,MEAC,-22.02,91.9,113.9,63.9,6.0,24.0,60.3,71.2,-10.9,-5.07,-9.18,-8.95,-18.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Binghamton,-10.0,-4.5,AE,-24.06,86.3,110.4,65.1,3.0,27.0,55.9,69.4,-13.5,-3.68,-12.26,-6.26,-18.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2013,Maryland Eastern Shore,-9.9,-4.7,MEAC,-24.68,86.6,111.3,62.6,2.0,26.0,54.8,69.3,-14.5,-5.16,-12.34,-7.33,-19.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Longwood,-1.9,-13.2,BSth,-21.61,94.6,116.2,69.2,8.0,25.0,68.8,81.4,-12.64,-5.07,-3.36,-15.96,-19.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07352941176470588
2013,Lamar,-7.0,-8.5,Slnd,-25.4,85.9,111.3,69.0,3.0,28.0,60.1,77.4,-17.29,-3.27,-8.96,-11.6,-20.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Grambling St.,-17.2,-10.7,SWAC,-46.1,76.0,122.1,62.5,0.0,28.0,49.7,76.4,-26.68,-9.19,-21.64,-14.23,-35.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9705882352941176
2014,Louisville,10.7,9.4,Amer,30.41,118.9,88.5,67.2,31.0,6.0,81.0,61.1,19.89,4.8,13.26,11.43,24.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1390374331550803
2014,Florida,5.2,14.0,SEC,28.57,116.5,88.0,61.3,36.0,3.0,69.9,57.8,12.15,8.54,4.39,16.3,20.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6390374331550803
2014,Duke,13.6,5.2,ACC,24.25,124.7,100.4,64.6,26.0,9.0,78.4,67.4,11.03,8.48,13.87,5.64,19.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05422794117647056
2014,Arizona,5.9,11.8,P12,30.11,116.5,86.4,62.8,33.0,5.0,72.9,58.6,14.32,9.04,7.31,16.05,23.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10633484162895929
2014,Virginia,0.2,16.1,ACC,26.46,114.8,88.3,59.5,30.0,7.0,66.2,55.7,10.51,7.86,0.62,17.76,18.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9281045751633985
2014,Villanova,8.7,7.5,BE,23.68,116.3,92.6,66.0,29.0,5.0,78.0,66.5,11.47,7.5,10.41,8.56,18.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20701357466063344
2014,Kansas,11.0,4.8,B12,24.6,119.3,94.7,66.6,25.0,10.0,79.0,70.1,8.86,11.4,13.34,6.91,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3114186851211072
2014,Wisconsin,7.8,8.0,B10,25.89,122.0,96.1,62.4,30.0,8.0,73.5,64.0,9.5,10.19,9.22,10.47,19.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11764705882352944
2014,Michigan,8.7,7.0,B10,23.44,123.9,100.5,61.0,28.0,9.0,73.9,65.1,8.86,9.65,9.08,9.44,18.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7585784313725491
2014,Pittsburgh,7.1,8.3,ACC,21.89,116.9,95.0,62.2,26.0,10.0,71.8,61.9,9.92,7.54,7.31,10.15,17.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49448529411764697
2014,Michigan St.,8.5,6.9,B10,23.92,118.6,94.7,64.4,29.0,9.0,75.5,65.6,9.97,9.38,10.45,8.9,19.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6672794117647058
2014,Kentucky,8.9,6.0,SEC,22.55,118.3,95.8,64.0,29.0,11.0,74.8,66.6,8.18,9.9,9.5,8.57,18.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42752100840336144
2014,Creighton,11.4,3.3,BE,21.72,124.2,102.5,63.6,27.0,8.0,78.7,67.9,10.86,7.17,12.14,5.89,18.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18823529411764706
2014,Wichita St.,5.4,9.2,MVC,25.36,117.8,92.4,63.5,35.0,1.0,75.2,59.5,15.69,1.74,6.06,10.59,16.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13655462184873954
2014,Tennessee,5.1,9.4,SEC,23.69,117.9,94.2,61.6,24.0,13.0,72.2,61.7,10.51,7.84,5.88,11.46,17.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14828431372549014
2014,Syracuse,1.7,12.6,ACC,21.62,114.6,93.0,59.6,28.0,6.0,68.0,59.2,8.79,7.25,2.13,13.92,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5029411764705883
2014,Oklahoma St.,10.3,3.8,B12,20.98,115.9,95.0,67.2,21.0,13.0,80.2,69.6,10.68,8.34,13.7,5.31,19.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6071428571428571
2014,Iowa,12.4,1.7,B10,20.44,120.2,99.8,68.6,20.0,13.0,81.5,70.3,11.15,7.43,16.33,2.25,18.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40686274509803927
2014,Ohio St.,2.1,11.8,B10,21.3,109.3,88.0,64.0,25.0,10.0,69.5,59.8,9.71,8.12,3.37,14.47,17.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18582887700534767
2014,UCLA,12.0,1.8,P12,22.53,118.7,96.1,68.4,28.0,9.0,81.2,70.4,10.78,7.62,14.33,4.07,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5708556149732621
2014,San Diego St.,1.8,11.5,MWC,20.38,110.4,90.0,62.3,31.0,5.0,70.3,57.0,13.28,4.86,0.91,14.04,14.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10661764705882355
2014,VCU,6.8,6.2,A10,19.8,109.2,89.4,68.9,26.0,9.0,75.0,65.2,9.77,4.78,7.98,6.57,14.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10784313725490191
2014,Iowa St.,12.8,0.0,B12,21.07,118.9,97.8,70.2,28.0,8.0,83.0,74.4,8.64,9.88,17.3,1.22,18.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21122994652406415
2014,Gonzaga,7.1,5.7,WCC,20.14,114.0,93.8,65.0,29.0,7.0,76.7,65.9,10.81,5.36,6.61,8.96,15.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25000000000000006
