<<<<<<< HEAD
Year,Team,Conf,NetRtg,ORtg,DRtg,AdjT
2016,Oklahoma,B12,23.78,117.9,94.1,69.8
2016,Indiana,B10,23.05,121.7,98.7,68.2
2016,Oregon,P12,22.68,119.1,96.4,68.1
2016,Wichita St.,MVC,22.53,111.3,88.7,66.0
2016,Xavier,BE,22.52,117.1,94.6,71.9
2016,Miami FL,ACC,22.44,119.4,96.9,65.9
2016,SMU,Amer,21.98,119.3,97.3,65.8
2016,Duke,ACC,21.87,121.9,100.0,67.7
2016,Texas A&M,SEC,21.26,113.8,92.5,67.1
2016,Arizona,P12,20.97,116.8,95.8,68.3
2016,Iowa St.,B12,20.95,121.2,100.3,71.2
2016,Gonzaga,WCC,20.82,116.3,95.5,67.3
2016,Maryland,B10,20.25,116.2,95.9,67.4
2016,Iowa,B10,20.24,116.1,95.9,68.8
2016,Baylor,B12,19.06,118.9,99.8,66.6
2016,Vanderbilt,SEC,18.76,113.6,94.9,67.8
2016,Connecticut,Amer,18.71,111.9,93.2,65.9
2016,Syracuse,ACC,18.57,112.7,94.1,65.0
2016,California,P12,18.32,112.5,94.2,68.1
2016,Seton Hall,BE,18.27,111.1,92.9,69.7
2016,Butler,BE,17.27,118.0,100.7,67.9
2016,VCU,A10,17.07,112.1,95.0,69.6
2016,Cincinnati,Amer,17.06,111.2,94.1,64.0
2016,Utah,P12,16.79,115.6,98.8,65.3
2016,Saint Mary's,WCC,16.74,117.3,100.6,61.8
2016,Florida,SEC,16.64,110.5,93.9,69.2
2016,Notre Dame,ACC,16.6,120.6,104.0,64.6
2016,Pittsburgh,ACC,16.6,114.9,98.3,65.3
2016,Wisconsin,B10,16.55,110.1,93.6,63.3
2016,Texas,B12,16.19,113.0,96.8,65.3
2016,Creighton,BE,15.82,113.4,97.6,70.2
2016,Stephen F. Austin,Slnd,15.62,112.2,96.6,67.3
2016,Valparaiso,Horz,15.46,107.5,92.0,66.8
2016,Saint Joseph's,A10,15.37,114.3,98.9,70.2
2016,Providence,BE,14.49,110.0,95.5,68.4
2016,Clemson,ACC,14.38,113.3,98.9,63.7
2016,San Diego St.,MWC,14.35,104.8,90.5,64.8
2016,Yale,Ivy,14.33,110.4,96.0,66.0
2016,Florida St.,ACC,14.26,113.1,98.9,71.6
2016,USC,P12,14.25,113.9,99.7,71.0
2016,Michigan,B10,14.15,114.6,100.5,65.8
2016,Georgia Tech,ACC,14.13,113.8,99.6,67.1
2016,BYU,WCC,13.89,113.1,99.2,73.7
2016,George Washington,A10,13.86,114.8,101.0,66.2
2016,Texas Tech,B12,13.78,113.2,99.4,66.0
2016,Kansas St.,B12,13.46,108.8,95.4,66.7
2016,Little Rock,SB,13.24,109.2,96.0,63.4
2016,Colorado,P12,12.91,108.8,95.9,69.0
2016,South Carolina,SEC,12.87,109.0,96.2,70.1
2016,Dayton,A10,12.63,106.6,94.0,67.8
2016,Hawaii,BW,12.16,108.2,96.1,70.6
2016,Houston,Amer,11.81,116.7,104.9,66.3
2016,Georgetown,BE,11.71,111.4,99.7,67.9
2016,Virginia Tech,ACC,11.68,110.6,98.9,69.5
2016,Oregon St.,P12,11.65,110.7,99.1,67.1
2016,Tulsa,Amer,11.5,111.2,99.7,68.4
2016,Washington,P12,11.22,110.4,99.2,77.5
2016,Northern Iowa,MVC,11.13,109.6,98.5,62.9
2016,Northwestern,B10,11.04,111.1,100.1,63.7
2016,UCLA,P12,10.75,112.6,101.9,69.5
2016,Princeton,Ivy,10.63,112.3,101.7,68.6
2016,Georgia,SEC,10.59,107.9,97.3,67.3
2016,Evansville,MVC,10.56,108.3,97.8,68.6
2016,Arkansas,SEC,10.45,110.7,100.3,69.7
2016,North Carolina St.,ACC,10.44,114.1,103.7,67.7
2016,Memphis,Amer,10.1,107.5,97.4,73.4
2016,Ohio St.,B10,10.0,107.0,97.0,67.5
2016,Mississippi,SEC,9.88,111.9,102.0,68.5
2016,Mississippi St.,SEC,9.62,110.1,100.5,69.3
2016,Oakland,Horz,9.6,116.3,106.7,73.8
2016,South Dakota St.,Sum,9.57,111.4,101.8,68.3
2016,LSU,SEC,9.56,111.9,102.3,72.3
2016,Rhode Island,A10,9.37,108.4,99.0,64.4
2016,UNC Wilmington,CAA,9.21,110.7,101.5,70.3
2016,UC Irvine,BW,9.1,106.0,96.9,67.5
2016,Nebraska,B10,8.82,110.4,101.6,67.1
2016,Temple,Amer,8.82,107.0,98.1,65.9
2016,William & Mary,CAA,8.79,113.3,104.5,68.3
2016,Akron,MAC,8.63,110.1,101.5,67.5
2016,St. Bonaventure,A10,8.63,113.7,105.1,68.0
2016,Boise St.,MWC,8.61,109.5,100.9,69.2
2016,James Madison,CAA,8.5,108.1,99.6,66.8
2016,Hofstra,CAA,8.43,111.6,103.2,69.5
2016,Arizona St.,P12,8.38,109.6,101.2,67.9
2016,Stony Brook,AE,8.13,107.3,99.1,67.2
2016,Monmouth,MAAC,8.1,107.3,99.2,73.0
2016,Alabama,SEC,8.07,105.5,97.4,64.8
2016,Marquette,BE,7.91,108.0,100.1,70.1
2016,Oklahoma St.,B12,7.75,106.4,98.6,63.9
2016,Richmond,A10,7.7,113.6,105.9,68.0
2016,Old Dominion,CUSA,7.52,107.0,99.5,61.1
2016,Stanford,P12,7.46,108.0,100.5,65.8
2016,UT Arlington,SB,7.45,106.9,99.5,72.2
2016,Tennessee,SEC,7.31,111.0,103.7,68.8
2016,Iona,MAAC,7.13,110.5,103.4,71.9
2016,UC Santa Barbara,BW,6.83,106.3,99.5,66.9
2016,Davidson,A10,6.73,114.3,107.6,70.2
2016,Long Beach St.,BW,6.64,108.5,101.9,70.2
2016,Fresno St.,MWC,6.63,107.4,100.8,69.0
2016,Chattanooga,SC,6.5,107.5,101.0,66.3
2016,Cal St. Bakersfield,WAC,6.26,104.0,97.8,67.6
2016,New Mexico St.,WAC,6.13,103.3,97.2,65.3
2016,Louisiana,SB,5.96,111.0,105.1,70.3
2016,Columbia,Ivy,5.67,112.4,106.7,65.1
2016,Milwaukee,Horz,5.2,112.5,107.3,65.9
2016,New Mexico,MWC,5.14,108.3,103.2,70.9
2016,UAB,CUSA,5.12,109.3,104.2,68.2
2016,UNLV,MWC,5.09,103.4,98.3,73.0
2016,Wake Forest,ACC,4.78,107.3,102.5,71.4
2016,Middle Tennessee,CUSA,4.76,104.6,99.9,67.6
2016,Illinois St.,MVC,4.63,104.0,99.4,67.2
2016,Albany,AE,4.25,106.9,102.7,66.2
2016,Charleston,CAA,4.16,98.6,94.4,63.8
2016,Toledo,MAC,4.02,108.6,104.5,68.9
2016,Nevada,MWC,3.94,102.4,98.5,71.3
2016,Illinois,B10,3.91,106.9,103.0,68.1
2016,Morehead St.,OVC,3.78,106.6,102.8,65.7
2016,Green Bay,Horz,3.74,108.3,104.6,76.2
2016,Siena,MAAC,3.67,108.1,104.5,70.1
2016,Belmont,OVC,3.51,114.0,110.5,71.6
2016,Grand Canyon,WAC,3.49,105.0,101.5,68.8
2016,UNC Asheville,BSth,3.44,103.6,100.1,70.1
2016,Northeastern,CAA,3.38,107.0,103.7,65.2
2016,Louisiana Monroe,SB,3.31,106.5,103.1,65.8
2016,Utah St.,MWC,3.25,111.2,108.0,67.0
2016,Purdue Fort Wayne,Sum,3.17,111.7,108.6,69.5
2016,TCU,B12,3.02,101.6,98.5,69.6
2016,Pepperdine,WCC,3.02,106.1,103.0,67.5
2016,Buffalo,MAC,2.95,105.9,102.9,72.1
2016,Southern Illinois,MVC,2.8,107.2,104.4,69.3
2016,Penn St.,B10,2.58,103.4,100.8,66.1
2016,Ohio,MAC,2.56,110.6,108.1,70.0
2016,Weber St.,BSky,2.45,103.4,100.9,66.8
2016,Montana,BSky,2.28,106.9,104.6,65.4
2016,Colorado St.,MWC,2.17,112.3,110.2,68.1
2016,North Dakota St.,Sum,2.07,101.9,99.8,64.5
2016,Wright St.,Horz,2.01,101.4,99.4,65.1
2016,Marshall,CUSA,1.84,111.0,109.1,77.3
2016,Nebraska Omaha,Sum,1.83,109.7,107.9,76.2
2016,High Point,BSth,1.54,110.8,109.2,66.1
2016,Eastern Michigan,MAC,1.27,106.7,105.4,70.3
2016,Vermont,AE,1.19,107.8,106.6,67.6
2016,Towson,CAA,0.98,105.4,104.4,65.7
2016,East Tennessee St.,SC,0.88,107.7,106.8,69.7
2016,Louisiana Tech,CUSA,0.87,104.6,103.7,71.7
2016,Ball St.,MAC,0.84,103.5,102.6,65.3
2016,Duquesne,A10,0.72,107.6,106.9,72.9
2016,Winthrop,BSth,0.69,108.4,107.7,72.8
2016,Central Michigan,MAC,0.51,110.5,110.0,66.7
2016,Missouri,SEC,0.2,104.7,104.5,68.0
2016,Elon,CAA,0.2,106.6,106.4,71.1
2016,Fordham,A10,-0.06,102.3,102.4,66.4
2016,Florida Gulf Coast,ASun,-0.08,103.6,103.7,67.0
2016,Murray St.,OVC,-0.1,106.3,106.4,64.3
2016,Tennessee St.,OVC,-0.11,101.5,101.6,68.1
2016,Northern Illinois,MAC,-0.18,101.6,101.7,67.9
2016,Wyoming,MWC,-0.19,108.3,108.5,64.6
2016,Massachusetts,A10,-0.29,102.8,103.1,70.8
2016,Indiana St.,MVC,-0.37,99.4,99.8,70.2
2016,Western Kentucky,CUSA,-0.66,108.6,109.2,67.0
2016,Texas A&M Corpus Chris,Slnd,-0.66,102.6,103.3,68.5
2016,Harvard,Ivy,-0.69,100.3,101.0,65.9
2016,Bucknell,Pat,-0.89,105.6,106.5,71.2
2016,Detroit Mercy,Horz,-0.9,110.6,111.5,73.7
2016,Oral Roberts,Sum,-0.99,107.6,108.6,68.8
2016,Furman,SC,-1.01,105.0,106.0,65.0
2016,Coastal Carolina,BSth,-1.09,101.7,102.8,66.7
2016,North Florida,ASun,-1.19,113.9,115.0,70.4
2016,Texas Southern,SWAC,-1.26,107.3,108.5,67.8
2016,Kent St.,MAC,-1.37,106.4,107.8,67.2
2016,Georgia St.,SB,-1.39,99.9,101.2,64.9
2016,Western Michigan,MAC,-1.65,103.7,105.4,68.1
2016,Mercer,SC,-1.67,105.8,107.5,63.4
2016,DePaul,BE,-1.69,104.5,106.2,66.9
2016,Loyola Chicago,MVC,-1.73,100.0,101.8,65.0
2016,UCF,Amer,-1.89,102.1,104.0,67.9
2016,Washington St.,P12,-2.19,103.7,105.9,68.8
2016,Wofford,SC,-2.22,106.3,108.5,65.2
2016,Wagner,NEC,-2.32,100.7,103.1,65.9
2016,Auburn,SEC,-2.56,101.7,104.2,71.8
2016,East Carolina,Amer,-2.7,103.2,105.9,67.2
2016,Lehigh,Pat,-2.71,104.9,107.6,67.8
2016,Minnesota,B10,-2.77,101.5,104.3,68.4
2016,Charlotte,CUSA,-2.84,105.8,108.7,70.3
2016,Western Carolina,SC,-2.92,101.5,104.4,69.1
2016,Denver,Sum,-2.92,102.9,105.9,60.8
2016,Tennessee Tech,OVC,-3.14,108.5,111.6,69.2
2016,Eastern Washington,BSky,-3.26,111.8,115.1,68.7
2016,George Mason,A10,-3.32,101.5,104.8,67.8
2016,North Dakota,BSky,-3.35,99.6,103.0,71.6
2016,Tulane,Amer,-3.39,97.9,101.3,67.7
2016,Eastern Kentucky,OVC,-3.58,107.4,111.0,72.1
2016,NJIT,ASun,-3.61,102.3,105.9,69.0
2016,Cal Poly,BW,-3.65,107.6,111.3,66.2
2016,Navy,Pat,-3.68,99.4,103.1,64.9
2016,San Francisco,WCC,-3.75,107.4,111.1,70.5
2016,Portland,WCC,-4.01,107.1,111.1,71.8
2016,IU Indy,Sum,-4.05,99.9,103.9,68.4
2016,Fairfield,MAAC,-4.06,103.8,107.9,71.4
2016,Tennessee Martin,OVC,-4.26,104.9,109.2,66.6
2016,Georgia Southern,SB,-4.31,105.0,109.3,68.7
2016,St. John's,BE,-4.4,97.8,102.2,72.1
2016,Texas St.,SB,-4.43,99.5,103.9,63.6
2016,Sam Houston St.,Slnd,-4.61,102.6,107.2,67.0
2016,Idaho,BSky,-4.87,98.6,103.5,65.8
2016,UTEP,CUSA,-4.93,102.6,107.6,71.6
2016,South Dakota,Sum,-4.96,106.0,111.0,70.5
2016,Austin Peay,OVC,-5.1,104.5,109.6,69.5
2016,Loyola Marymount,WCC,-5.21,103.7,108.9,67.5
2016,Saint Peter's,MAAC,-5.24,96.7,102.0,64.5
2016,UNC Greensboro,SC,-5.27,102.2,107.5,67.7
2016,Samford,SC,-5.28,103.0,108.2,67.9
2016,Radford,BSth,-5.29,104.2,109.5,65.8
2016,Rider,MAAC,-5.33,99.3,104.7,64.3
2016,Missouri St.,MVC,-5.38,100.4,105.8,68.9
2016,Boston College,ACC,-5.56,95.3,100.8,66.7
2016,Saint Louis,A10,-5.56,96.9,102.4,69.0
2016,Pacific,WCC,-5.63,100.6,106.3,66.5
2016,FIU,CUSA,-5.67,103.2,108.8,65.3
2016,Southern,SWAC,-5.75,100.5,106.3,68.9
2016,Bowling Green,MAC,-5.78,100.9,106.7,68.3
2016,Boston University,Pat,-5.88,102.8,108.7,69.7
2016,Western Illinois,Sum,-5.91,101.2,107.1,67.8
2016,UC Riverside,BW,-5.94,100.1,106.1,67.0
2016,Dartmouth,Ivy,-5.99,99.5,105.5,67.5
2016,New Hampshire,AE,-6.01,99.9,105.9,67.4
2016,Gardner Webb,BSth,-6.02,100.7,106.8,69.0
2016,Canisius,MAAC,-6.29,108.1,114.4,67.5
2016,South Florida,Amer,-6.49,98.3,104.8,66.7
2016,CSUN,BW,-6.52,100.9,107.4,70.4
2016,Jackson St.,SWAC,-6.53,95.7,102.3,67.3
2016,UC Davis,BW,-6.64,93.9,100.5,65.9
2016,Air Force,MWC,-6.92,99.1,106.0,67.0
2016,Incarnate Word,Slnd,-7.06,102.1,109.1,67.2
2016,Santa Clara,WCC,-7.07,101.8,108.9,65.5
2016,Drexel,CAA,-7.16,99.5,106.7,64.5
2016,Montana St.,BSky,-7.2,106.5,113.7,68.5
2016,Miami OH,MAC,-7.25,97.4,104.7,64.3
2016,Hampton,MEAC,-7.4,99.8,107.2,71.2
2016,San Jose St.,MWC,-7.46,97.2,104.7,69.5
2016,UMKC,WAC,-7.48,103.2,110.7,66.4
2016,Arkansas St.,SB,-7.51,100.3,107.8,72.0
2016,Norfolk St.,MEAC,-7.52,105.6,113.1,67.7
2016,Penn,Ivy,-7.56,100.1,107.7,67.8
2016,Army,Pat,-7.57,99.5,107.0,72.2
2016,Northern Kentucky,Horz,-7.66,100.7,108.4,67.3
2016,Colgate,Pat,-7.71,104.0,111.7,64.9
2016,Manhattan,MAAC,-7.77,98.8,106.6,67.9
2016,Appalachian St.,SB,-8.17,102.7,110.9,70.3
2016,South Alabama,SB,-8.22,95.8,104.1,69.6
2016,Portland St.,BSky,-8.35,102.1,110.4,72.1
2016,Kennesaw St.,ASun,-8.57,101.6,110.2,68.6
2016,Drake,MVC,-8.6,104.1,112.7,65.4
2016,Mount St. Mary's,NEC,-8.78,93.7,102.4,68.5
2016,Cal St. Fullerton,BW,-8.82,101.7,110.5,68.6
2016,Brown,Ivy,-9.26,102.4,111.6,70.4
2016,Eastern Illinois,OVC,-9.34,100.5,109.8,67.2
2016,La Salle,A10,-9.34,99.2,108.5,66.3
2016,South Carolina St.,MEAC,-9.48,103.3,112.8,67.6
2016,San Diego,WCC,-9.77,93.9,103.7,66.1
2016,Idaho St.,BSky,-9.86,99.1,109.0,70.1
2016,Jacksonville,ASun,-9.9,100.2,110.1,70.4
2016,Rice,CUSA,-10.12,105.7,115.8,69.7
2016,Sacramento St.,BSky,-10.13,98.8,108.9,68.5
2016,Lipscomb,ASun,-10.14,101.5,111.6,72.8
2016,Delaware,CAA,-10.22,101.5,111.7,67.4
2016,Cornell,Ivy,-10.34,98.2,108.5,72.7
2016,Stetson,ASun,-10.44,104.0,114.5,70.6
2016,Rutgers,B10,-10.63,97.5,108.1,70.4
2016,Fairleigh Dickinson,NEC,-10.63,104.4,115.0,71.5
2016,Troy,SB,-10.69,98.3,109.0,68.4
2016,Youngstown St.,Horz,-10.7,103.2,113.9,72.4
2016,Utah Valley,WAC,-10.71,99.6,110.3,74.2
2016,Holy Cross,Pat,-11.39,97.1,108.5,63.6
2016,Alabama St.,SWAC,-11.59,99.1,110.7,69.0
2016,LIU,NEC,-11.78,100.1,111.9,72.3
2016,Loyola MD,Pat,-11.85,100.8,112.6,66.7
2016,North Texas,CUSA,-11.89,100.8,112.7,69.7
2016,Cleveland St.,Horz,-11.89,91.6,103.5,63.8
2016,Quinnipiac,MAAC,-11.89,91.9,103.8,68.5
2016,Liberty,BSth,-12.11,98.7,110.8,63.2
2016,Florida Atlantic,CUSA,-12.36,95.7,108.1,67.5
2016,Seattle,WAC,-12.37,94.3,106.7,65.8
2016,Longwood,BSth,-12.51,100.4,112.9,69.2
2016,Jacksonville St.,OVC,-12.58,98.3,110.9,64.9
2016,Campbell,BSth,-12.82,100.2,113.0,68.1
2016,Charleston Southern,BSth,-12.94,99.2,112.1,68.2
2016,Saint Francis,NEC,-13.05,100.4,113.4,66.1
2016,Sacred Heart,NEC,-13.11,99.6,112.7,71.2
2016,Alabama A&M,SWAC,-13.28,100.1,113.4,65.2
2016,North Carolina Central,MEAC,-13.35,98.3,111.6,65.9
2016,Robert Morris,NEC,-13.36,91.8,105.2,67.8
2016,Morgan St.,MEAC,-13.58,94.9,108.5,69.1
2016,Southern Miss,CUSA,-13.84,96.5,110.3,63.3
2016,Bethune Cookman,MEAC,-13.96,97.9,111.9,66.5
2016,Marist,MAAC,-13.97,102.0,116.0,68.1
2016,Niagara,MAAC,-14.17,94.1,108.2,65.7
2016,VMI,SC,-14.19,97.0,111.2,68.7
2016,Southeastern Louisiana,Slnd,-14.46,98.0,112.4,68.0
2016,SIUE,OVC,-14.46,95.2,109.6,66.1
2016,The Citadel,SC,-14.51,103.1,117.6,80.0
2016,Alcorn St.,SWAC,-14.55,98.0,112.6,65.5
2016,Northern Colorado,BSky,-14.65,103.3,118.0,68.3
2016,UMass Lowell,AE,-14.99,100.6,115.6,73.2
2016,New Orleans,Slnd,-15.01,96.4,111.4,72.2
2016,Abilene Christian,Slnd,-15.24,97.1,112.3,67.8
2016,Maryland Eastern Shore,MEAC,-15.28,98.5,113.8,67.2
2016,American,Pat,-15.34,92.1,107.4,61.3
2016,Lamar,Slnd,-15.48,97.3,112.8,72.0
2016,Central Arkansas,Slnd,-15.98,100.9,116.9,71.8
2016,USC Upstate,ASun,-16.03,100.6,116.6,66.2
2016,Bradley,MVC,-16.03,86.6,102.6,67.0
2016,Binghamton,AE,-16.16,88.2,104.4,65.2
2016,Lafayette,Pat,-16.42,99.6,116.0,69.4
2016,McNeese St.,Slnd,-16.44,97.8,114.3,68.0
2016,Presbyterian,BSth,-16.58,93.7,110.2,67.2
2016,Howard,MEAC,-16.61,93.5,110.1,70.4
2016,Northwestern St.,Slnd,-16.62,101.6,118.2,73.8
2016,Nicholls St.,Slnd,-16.75,92.2,108.9,68.4
2016,Coppin St.,MEAC,-17.19,95.9,113.1,69.9
2016,UMBC,AE,-17.79,99.9,117.7,69.5
2016,Illinois Chicago,Horz,-17.83,89.9,107.7,71.6
2016,Maine,AE,-18.23,96.3,114.5,76.8
2016,Prairie View A&M,SWAC,-18.57,89.0,107.6,68.7
2016,UTSA,CUSA,-18.98,97.9,116.9,71.4
2016,North Carolina A&T,MEAC,-19.05,95.7,114.7,67.6
2016,Southeast Missouri,OVC,-19.25,91.2,110.5,70.8
2016,Mississippi Valley St.,SWAC,-19.33,91.5,110.8,71.2
2016,Southern Utah,BSky,-20.3,98.2,118.5,68.2
2016,Northern Arizona,BSky,-20.65,92.5,113.1,70.3
2016,Arkansas Pine Bluff,SWAC,-20.69,89.0,109.7,64.1
2016,Grambling St.,SWAC,-21.29,88.4,109.7,65.8
2016,Bryant,NEC,-21.7,93.2,114.9,67.4
2016,Chicago St.,WAC,-22.21,91.8,114.0,69.0
2016,UT Rio Grande Valley,WAC,-22.36,95.1,117.4,67.5
2016,Florida A&M,MEAC,-24.58,83.7,108.3,69.4
2016,Delaware St.,MEAC,-24.71,88.5,113.3,66.2
2016,Central Connecticut,NEC,-26.79,92.5,119.3,67.0
2017,Gonzaga,WCC,32.05,118.4,86.3,70.1
2017,Villanova,BE,29.88,122.4,92.5,64.1
2017,North Carolina,ACC,28.22,120.7,92.5,71.3
2017,Kentucky,SEC,27.72,119.1,91.4,72.0
2017,Florida,SEC,27.5,116.9,89.5,69.0
2017,Kansas,B12,27.45,121.9,94.5,70.2
2017,West Virginia,B12,27.17,116.5,89.4,69.9
2017,Wichita St.,MVC,26.14,118.7,92.6,68.0
2017,Louisville,ACC,25.51,117.2,91.7,67.9
2017,Oregon,P12,25.02,118.2,93.2,67.0
2017,SMU,Amer,24.73,119.8,95.0,63.5
2017,Virginia,ACC,24.29,112.2,88.0,59.2
2017,Baylor,B12,24.23,117.1,92.9,63.7
2017,Duke,ACC,24.17,121.0,96.8,68.3
2017,Saint Mary's,WCC,23.67,118.7,95.0,60.2
2017,UCLA,P12,23.63,124.0,100.4,72.6
2017,Iowa St.,B12,23.45,119.7,96.3,68.4
2017,Arizona,P12,23.31,118.4,95.1,66.0
2017,Purdue,B10,23.12,117.0,93.9,69.1
2017,Michigan,B10,23.05,122.3,99.2,63.1
2017,Wisconsin,B10,22.99,115.1,92.1,63.4
2017,Oklahoma St.,B12,22.48,126.0,103.5,70.4
2017,Cincinnati,Amer,22.18,114.9,92.8,63.5
2017,South Carolina,SEC,20.8,108.9,88.1,68.6
2017,Butler,BE,20.76,117.7,97.0,65.9
2017,Florida St.,ACC,20.06,115.5,95.5,71.3
2017,Notre Dame,ACC,19.74,118.1,98.4,67.0
2017,Creighton,BE,18.83,115.3,96.5,71.2
2017,TCU,B12,17.51,114.5,97.0,67.1
2017,Kansas St.,B12,17.44,113.0,95.6,66.2
2017,Xavier,BE,16.7,115.7,99.0,67.2
2017,Marquette,BE,16.58,120.8,104.2,70.1
2017,Vanderbilt,SEC,16.53,112.4,95.9,65.8
2017,Rhode Island,A10,16.26,111.5,95.2,66.4
2017,Arkansas,SEC,16.25,116.1,99.8,69.7
2017,Wake Forest,ACC,16.25,120.9,104.7,70.7
2017,Minnesota,B10,16.0,109.7,93.7,69.5
2017,Northwestern,B10,15.81,111.3,95.5,65.6
2017,Dayton,A10,15.57,111.9,96.3,68.4
2017,Michigan St.,B10,15.51,111.4,95.9,66.9
2017,Texas Tech,B12,15.11,112.6,97.5,63.8
2017,Miami FL,ACC,15.03,109.9,94.9,63.0
2017,Middle Tennessee,CUSA,14.95,112.2,97.2,64.6
2017,Indiana,B10,14.49,116.1,101.6,68.4
2017,Clemson,ACC,14.46,114.9,100.5,66.4
2017,Maryland,B10,14.34,113.1,98.7,67.2
2017,Utah,P12,14.2,113.5,99.3,68.7
2017,VCU,A10,14.07,110.1,96.0,68.8
2017,Illinois St.,MVC,14.0,107.6,93.6,64.9
2017,Virginia Tech,ACC,13.8,117.3,103.5,68.4
2017,Seton Hall,BE,13.63,109.4,95.8,67.5
2017,Houston,Amer,13.61,113.5,99.9,65.4
2017,USC,P12,13.45,114.2,100.7,68.7
2017,Nevada,MWC,13.31,114.6,101.3,69.7
2017,Syracuse,ACC,13.31,115.7,102.3,66.8
2017,Alabama,SEC,13.08,105.3,92.2,65.1
2017,Tennessee,SEC,12.62,110.1,97.5,69.4
2017,Princeton,Ivy,12.61,109.0,96.4,63.2
2017,UNC Wilmington,CAA,12.46,118.0,105.5,70.3
2017,Providence,BE,12.43,108.5,96.0,66.2
2017,Georgia,SEC,12.39,108.7,96.3,67.1
2017,California,P12,12.13,104.9,92.7,65.7
2017,Vermont,AE,11.67,111.1,99.4,64.5
2017,Texas A&M,SEC,11.49,108.7,97.3,64.5
2017,Oklahoma,B12,11.49,107.4,95.9,70.0
2017,Illinois,B10,11.31,107.2,95.8,66.7
2017,East Tennessee St.,SC,11.1,108.0,96.9,70.1
2017,UCF,Amer,10.91,104.2,93.3,66.0
2017,Georgetown,BE,10.72,108.4,97.7,68.6
2017,Texas,B12,10.51,104.2,93.7,67.6
2017,Iowa,B10,10.48,113.0,102.5,71.2
2017,Colorado,P12,10.3,112.6,102.3,67.7
2017,Ohio St.,B10,10.2,111.2,101.0,68.0
2017,Mississippi,SEC,10.16,111.1,100.9,71.6
2017,UT Arlington,SB,9.8,110.6,100.8,70.6
2017,Bucknell,Pat,9.38,109.7,100.3,70.0
2017,Georgia Tech,ACC,9.0,100.0,91.0,68.2
2017,San Diego St.,MWC,8.99,104.0,95.1,64.9
2017,Pittsburgh,ACC,8.72,112.4,103.7,65.4
2017,BYU,WCC,8.66,109.1,100.5,75.6
2017,Monmouth,MAAC,8.61,109.1,100.5,72.4
2017,Auburn,SEC,8.52,111.9,103.3,73.6
2017,Belmont,OVC,8.17,110.8,102.7,68.0
2017,New Mexico St.,WAC,7.89,110.5,102.6,67.9
2017,Davidson,A10,7.7,108.4,100.7,68.5
2017,Colorado St.,MWC,7.67,108.5,100.9,66.7
2017,Penn St.,B10,7.3,104.5,97.2,70.4
2017,Mississippi St.,SEC,7.27,106.6,99.3,68.9
2017,Charleston,CAA,7.25,106.2,98.9,64.5
2017,Cal St. Bakersfield,WAC,7.24,100.9,93.7,67.2
2017,St. Bonaventure,A10,7.23,109.0,101.8,68.8
2017,Richmond,A10,7.21,110.0,102.8,68.9
2017,Louisiana Tech,CUSA,7.06,107.9,100.9,68.5
2017,Boise St.,MWC,7.0,109.2,102.2,69.5
2017,Saint Peter's,MAAC,6.67,102.5,95.9,61.3
2017,Connecticut,Amer,6.53,105.2,98.7,65.0
2017,Loyola Chicago,MVC,6.45,108.9,102.5,65.8
2017,Fresno St.,MWC,6.37,104.6,98.2,68.5
2017,St. John's,BE,6.26,109.0,102.7,73.3
2017,Akron,MAC,6.1,112.6,106.4,66.3
2017,Memphis,Amer,6.02,107.0,101.0,68.4
2017,Stanford,P12,5.91,104.8,98.9,68.3
2017,Oakland,Horz,5.9,105.0,99.1,71.9
2017,Valparaiso,Horz,5.82,106.3,100.5,67.2
2017,Ohio,MAC,5.73,105.6,99.9,70.4
2017,Furman,SC,5.21,107.0,101.7,66.1
2017,Nebraska,B10,5.14,105.0,99.8,68.1
2017,Florida Gulf Coast,ASun,5.07,109.4,104.4,65.9
2017,North Carolina St.,ACC,4.98,112.6,107.6,70.3
2017,UNC Asheville,BSth,4.85,107.4,102.5,68.3
2017,San Francisco,WCC,4.74,102.8,98.0,69.1
2017,Harvard,Ivy,4.73,106.7,101.9,67.0
2017,Winthrop,BSth,4.53,106.1,101.6,71.1
2017,Chattanooga,SC,4.32,106.6,102.3,65.5
2017,Lehigh,Pat,4.23,107.5,103.3,69.6
2017,Towson,CAA,4.22,105.5,101.2,67.9
2017,Iona,MAAC,4.2,110.8,106.6,70.6
2017,Temple,Amer,3.93,108.3,104.3,67.1
2017,New Mexico,MWC,3.44,106.5,103.1,68.8
2017,Old Dominion,CUSA,3.44,100.7,97.2,61.1
2017,UNC Greensboro,SC,3.19,107.7,104.5,66.9
2017,Buffalo,MAC,3.14,105.3,102.2,71.4
2017,George Mason,A10,3.14,107.3,104.2,68.8
2017,Arkansas St.,SB,2.99,106.3,103.3,67.3
2017,Santa Clara,WCC,2.81,105.5,102.7,62.6
2017,Arizona St.,P12,2.81,111.9,109.1,70.0
2017,Wyoming,MWC,2.78,104.8,102.0,72.9
2017,Toledo,MAC,2.69,108.8,106.1,66.4
2017,Albany,AE,2.66,107.5,104.9,64.2
2017,Utah St.,MWC,2.42,106.9,104.5,66.6
2017,Georgia St.,SB,2.4,103.9,101.5,68.6
2017,George Washington,A10,2.32,107.7,105.3,65.8
2017,William & Mary,CAA,2.28,111.9,109.7,70.9
2017,Missouri St.,MVC,2.27,108.3,106.0,66.2
